0.069397	-0.002656	-0.229175	-0.303011	0.389857	-0.334440	0.527150	-0.164103	-0.375577	-0.158674	0.570011	0.107923	0.210963	-0.420405	-0.427855	-0.102914	0.156543	0.515358	-0.031622	-0.180256	0.561096	0.343320
-0.508093	0.596414	-1.638744	0.569503	0.582291	1.699663	0.132382	1.221719	0.536144	-1.219383	0.989629	-1.307018	-0.473300	-0.239742	-1.114990	1.601174	-0.926239	-1.363209	-1.091555	-0.022104	0.402609	-1.405447
-0.504465	-0.185292	-0.489542	-0.058609	0.647476	-0.285219	0.392410	-0.183250	-0.403271	-0.137834	0.597025	-0.038079	0.063577	-0.092300	-0.413239	-0.419182	-0.165133	0.549042	0.031298	-0.142628	0.248004	-0.201292
0.156250	-0.289987	-0.082559	-0.126095	0.546566	-0.169979	0.522258	-0.520883	-0.462547	-0.344748	0.332862	0.306298	0.430636	0.084699	-0.088455	0.129756	0.304284	0.497386	0.198399	0.107382	0.695416	-0.026284
0.133070	0.451673	-0.098943	-0.121180	0.496346	-0.301400	0.679458	-0.470915	-0.253328	0.106763	0.666167	0.298950	0.544904	-0.172118	-0.003789	-0.237009	-0.243537	0.173841	0.015953	-0.365183	0.619553	0.075393
-0.108590	0.218156	0.110648	0.025298	0.480416	-0.486108	0.633583	-0.394474	-0.296541	0.135855	0.504905	0.326049	0.360793	-0.160676	0.020839	-0.210504	-0.317376	0.435718	-0.047292	-0.347244	0.605723	0.152850
0.329098	1.787046	2.071351	1.139783	0.874652	0.058710	0.899505	-0.055857	0.538993	-0.323506	0.963405	0.799099	1.034835	0.777758	-0.071045	-0.744861	-1.125852	-0.158078	-1.394691	0.048514	1.016896	1.173589
-0.140597	-0.043377	-0.377410	-0.463830	0.420737	-0.339928	0.538402	-0.428335	-0.279477	-0.003347	0.490264	0.321370	0.325465	-0.345652	-0.090505	-0.318864	0.044271	0.468847	0.264743	-0.182927	0.499688	-0.128496
0.036270	0.233789	0.010710	-0.216825	0.570036	-0.301290	0.566871	-0.501621	-0.228877	0.066112	0.730558	0.397716	0.514035	-0.149334	-0.062253	-0.374427	-0.273318	0.088615	0.012584	-0.363360	0.572059	0.077954
-0.154582	0.273090	-0.081332	-0.481878	0.613460	-0.103395	0.494257	-0.280624	-0.328579	-0.297731	0.610208	-0.194946	-0.119899	-0.123660	-0.337030	-0.245669	0.127686	0.391436	0.536314	0.131660	0.593665	-0.395562
-0.309550	-0.062194	-0.380058	-0.556619	0.387328	-0.166630	0.443587	-0.329349	-0.412758	-0.061568	0.521839	0.048439	0.442898	-0.111593	0.220488	-0.175966	-0.056504	0.479335	0.232700	-0.106908	0.581167	-0.291755
-0.170439	-0.175410	-0.424021	-0.312741	0.529286	-0.313268	0.545840	-0.346646	-0.507529	-0.043351	0.360714	0.014708	0.229468	-0.120960	0.193008	-0.182808	-0.359146	0.367855	0.040561	-0.240786	0.332546	-0.047403
0.022123	-0.398213	-0.084688	-0.281363	0.683542	-0.403458	0.342204	-0.410984	-0.221887	-0.071020	0.811136	0.210823	0.133836	0.320746	-0.104886	-0.089751	-0.488406	0.451415	0.213899	-0.068843	0.526593	-0.327998
-0.016968	-0.308650	-0.323426	-0.394577	0.519579	-0.272505	0.376572	-0.417609	-0.176106	0.007793	0.591792	-0.029458	0.364468	-0.344988	-0.048937	-0.079668	-0.303213	0.128699	0.417987	-0.278954	0.499891	-0.019582
0.553545	-1.001074	1.235005	1.488235	0.720475	-0.651769	0.003877	0.574916	0.372561	-0.842259	2.101582	-0.195945	-1.153938	1.589583	-0.763600	-0.779960	-1.325892	1.110098	-0.059617	0.946914	-0.147557	-0.721352
0.227939	-0.269599	-0.294522	-0.371506	0.669656	-0.441090	0.431285	-0.264141	-0.174721	-0.428656	0.899672	0.104740	0.177392	-0.232733	0.045834	-0.430072	-0.335293	0.472946	0.354464	0.122833	0.611749	-0.457217
-0.268552	-0.368337	-0.617943	-0.432389	0.645947	-0.404205	0.763035	-0.408822	-0.592817	0.003024	0.547038	0.095616	0.331342	-0.220117	0.187046	-0.081793	-0.468069	0.516358	-0.073532	-0.327535	0.374135	0.023840
0.230831	0.242271	-0.301973	-0.666753	0.335272	-0.407327	0.574298	-0.420981	-0.143046	-0.216902	0.558257	0.152537	-0.051294	0.071709	-0.634499	-0.138068	-0.361127	0.463357	-0.090069	-0.274730	0.575408	-0.098070
0.098931	0.645993	1.034651	-0.189835	-1.263857	0.338763	0.217099	-0.637564	1.618436	-0.770781	1.195575	-0.899966	-1.523474	0.352408	-1.578422	0.552070	-1.464105	-0.261675	-1.328290	0.079921	0.737079	0.517732
0.207868	0.085156	-0.136514	-0.590893	0.487620	-0.407516	0.690208	-0.423821	-0.187955	0.266679	0.536655	-0.009245	0.102426	-0.280817	0.322380	0.231431	-0.183233	0.377601	0.299619	-0.184247	0.631550	-0.319000
