vdu_mtlg.vnfc_mtlg2|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.vnfc_mtlg2|LINK_TO_RO_DOWN
vdu_mtlg.vnfc_mtlg2|LINK_TO_SH_DOWN
vdu_mtlg.vnfc_mtlg2|THRESHOLD_CROSSING
vdu_mtlg.vnfc_mtlg3|LINK_TO_DIA_DOWN
vdu_mtlg.vnfc_mtlg3|LINK_TO_DNSGW_DOWN
vdu_mtlg.vnfc_mtlg3|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.vnfc_mtlg3|THRESHOLD_CROSSING
vdu_mtlg.vnfc_mtlg4|CONGESTION
vdu_mtlg.vnfc_mtlg4|LINK_TO_DIA_DOWN
vdu_mtlg.vnfc_mtlg4|LINK_TO_MP_DOWN
vdu_mtlg.vnfc_mtlg4|LINK_TO_PEER_DIAGW_DOWN
vdu_mtlg.vnfc_mtlg4|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.vnfc_mtlg4|THRESHOLD_CROSSING
vdu_mtlg.vnfc_mtlg5|LINK_TO_DNSGW_DOWN
vdu_mtlg.vnfc_mtlg5|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.vnfc_mtlg5|LINK_TO_SH_DOWN
vdu_mtlg.vnfc_mtlg5|THRESHOLD_CROSSING
vdu_mtlg.vnfc_mtlg6|CONGESTION
vdu_mtlg.vnfc_mtlg6|LINK_TO_DIAGW_DOWN
vdu_mtlg.vnfc_mtlg6|LINK_TO_DNSGW_DOWN
vdu_mtlg.vnfc_mtlg6|LINK_TO_LOGIC_DOWN
vdu_mtlg.vnfc_mtlg6|LINK_TO_MP_DOWN
vdu_mtlg.vnfc_mtlg6|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.vnfc_mtlg6|THRESHOLD_CROSSING
vdu_mtlg.vnfc_mtlg7|LINK_TO_LOGIC_DOWN
vdu_mtlg.vnfc_mtlg7|LINK_TO_MP_DOWN
vdu_mtlg.vnfc_mtlg7|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.vnfc_mtlg7|THRESHOLD_CROSSING
vdu_mtlg.vnfc_mtlg8|LINK_TO_DIAGW_DOWN
vdu_mtlg.vnfc_mtlg8|LINK_TO_DIA_DOWN
vdu_mtlg.vnfc_mtlg8|LINK_TO_DNSGW_DOWN
vdu_mtlg.vnfc_mtlg8|LINK_TO_LOGIC_DOWN
vdu_mtlg.vnfc_mtlg8|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.vnfc_mtlg8|THRESHOLD_CROSSING
vdu_mtsip.vnfc_mtsip1|CONGESTION
vdu_mtsip.vnfc_mtsip1|LINK_TO_DIA_DOWN
vdu_mtsip.vnfc_mtsip1|LINK_TO_MP_DOWN
vdu_mtsip.vnfc_mtsip1|LINK_TO_PEER_SIPGW_DOWN
vdu_mtsip.vnfc_mtsip1|LINK_TO_SH_DOWN
vdu_mtsip.vnfc_mtsip1|THRESHOLD_CROSSING
vdu_mtsip.vnfc_mtsip2|LINK_TO_DIAGW_DOWN
vdu_mtsip.vnfc_mtsip2|LINK_TO_LOGIC_DOWN
vdu_mtsip.vnfc_mtsip2|LINK_TO_PEER_DIAGW_DOWN
vdu_mtsip.vnfc_mtsip2|LINK_TO_PEER_SIPGW_DOWN
vdu_mtsip.vnfc_mtsip3|LINK_TO_DNSGW_DOWN
vdu_mtsip.vnfc_mtsip3|LINK_TO_PEER_DIAGW_DOWN
vdu_mtsip.vnfc_mtsip3|LINK_TO_PEER_SIPGW_DOWN
vdu_mtsip.vnfc_mtsip3|LINK_TO_SH_DOWN
vdu_mtsip.vnfc_mtsip3|THRESHOLD_CROSSING
vdu_sbdb.vnfc_sbdb1|LINK_TO_DIA_DOWN
vdu_sbdb.vnfc_sbdb1|LINK_TO_DNSGW_DOWN
vdu_sbdb.vnfc_sbdb1|LINK_TO_PEER_SIPGW_DOWN
vdu_sbdb.vnfc_sbdb1|THRESHOLD_CROSSING
vdu_sbdb.vnfc_sbdb2|LINK_TO_DIA_DOWN
vdu_sbdb.vnfc_sbdb2|LINK_TO_DNSGW_DOWN
vdu_sbdb.vnfc_sbdb2|LINK_TO_LOGIC_DOWN
vdu_sbdb.vnfc_sbdb2|LINK_TO_PEER_DIAGW_DOWN
vdu_sbdb.vnfc_sbdb2|LINK_TO_PEER_SIPGW_DOWN
vdu_sbdb.vnfc_sbdb2|LINK_TO_SH_DOWN
vdu_sbdb.vnfc_sbdb2|THRESHOLD_CROSSING
vdu_sbdb.vnfc_sbdb3|CONGESTION
vdu_sbdb.vnfc_sbdb3|LINK_TO_DIA_DOWN
vdu_sbdb.vnfc_sbdb3|LINK_TO_PEER_DIAGW_DOWN
